GeneID,BC1,BC2,BC3,,,,,
AT1G05020,0.0 ,0.0 ,0.1 ,,,,,
AT1G05030,0.3 ,0.1 ,0.3 ,,,,,
AT1G05040,0.0 ,0.0 ,0.0 ,,,,,
AT1G05055,42.5 ,42.6 ,37.6 ,,,,,
AT1G05060,4.8 ,3.1 ,10.7 ,,,,,
AT1G05065,0.0 ,0.0 ,0.0 ,,,,,
AT1G05070,56.4 ,61.5 ,60.6 ,,,,,
AT1G05080,2.2 ,2.8 ,3.0 ,,,,,
AT1G05085,0.0 ,0.0 ,0.0 ,,,,,
AT1G05090,1.7 ,2.2 ,1.2 ,,,,,
AT1G05100,0.0 ,0.0 ,0.0 ,,,,,
AT1G05120,4.0 ,6.2 ,3.4 ,,,,,
AT1G05136,0.0 ,0.0 ,0.0 ,,,,,
AT1G05140,24.3 ,20.2 ,21.3 ,,,,,
AT1G05150,31.5 ,24.3 ,31.1 ,,,,,
AT1G05160,9.7 ,8.0 ,9.5 ,,,,,
AT1G05170,0.0 ,0.0 ,2.0 ,,,,,
AT1G05180,32.1 ,40.3 ,36.7 ,,,,,
AT1G05190,60.8 ,55.7 ,56.1 ,,,,,
AT1G05200,0.0 ,2.9 ,0.0 ,,,,,
AT1G05205,44.3 ,46.8 ,44.2 ,,,,,
AT1G05210,21.5 ,28.3 ,28.7 ,,,,,
AT1G05220,0.0 ,3.3 ,0.0 ,,,,,
AT1G05230,0.0 ,0.0 ,0.0 ,,,,,
AT1G05240,0.0 ,0.0 ,0.0 ,,,,,
AT1G05250,0.0 ,0.0 ,0.0 ,,,,,
AT1G05260,0.0 ,0.0 ,0.0 ,,,,,
AT1G05270,17.0 ,16.6 ,22.0 ,,,,,
AT1G05280,0.0 ,0.0 ,0.0 ,,,,,
AT1G05290,0.0 ,0.0 ,0.0 ,,,,,
AT1G05291,0.0 ,0.0 ,0.0 ,,,,,
AT1G05300,0.6 ,0.3 ,0.5 ,,,,,
AT1G05310,0.0 ,0.0 ,0.0 ,,,,,
AT1G05320,24.7 ,23.3 ,26.8 ,,,,,
AT1G05330,0.0 ,0.0 ,0.0 ,,,,,
AT1G05340,0.0 ,0.0 ,0.0 ,,,,,
AT1G05350,107.8 ,103.8 ,104.2 ,,,,,
AT1G05360,48.8 ,44.2 ,48.7 ,,,,,
AT1G05370,0.0 ,0.0 ,0.0 ,,,,,
AT1G05380,7.0 ,7.2 ,6.1 ,,,,,
AT1G05385,7.5 ,7.2 ,10.1 ,,,,,
AT1G05390,0.0 ,0.0 ,0.0 ,,,,,
AT1G05400,0.0 ,0.0 ,0.0 ,,,,,
AT1G05410,30.4 ,35.5 ,32.2 ,,,,,
AT1G05420,0.0 ,0.0 ,0.0 ,,,,,
AT1G05430,63.3 ,62.0 ,61.8 ,,,,,
AT1G05440,28.6 ,25.3 ,31.2 ,,,,,
AT1G05450,0.0 ,0.0 ,0.0 ,,,,,
AT1G05460,8.0 ,12.7 ,10.3 ,,,,,
AT1G05470,1.0 ,1.0 ,1.1 ,,,,,
AT1G05490,7.1 ,5.8 ,6.4 ,,,,,
AT1G05500,37.3 ,51.3 ,38.5 ,,,,,
AT1G05510,0.0 ,0.0 ,0.0 ,,,,,
AT1G05520,26.8 ,29.6 ,25.2 ,,,,,
AT1G05530,0.0 ,0.0 ,0.0 ,,,,,
AT1G05540,0.0 ,0.0 ,0.0 ,,,,,
AT1G05550,0.0 ,0.0 ,0.0 ,,,,,
AT1G05560,0.0 ,0.0 ,0.0 ,,,,,
AT1G05562,0.0 ,0.0 ,0.0 ,,,,,
AT1G05570,2.0 ,2.4 ,1.7 ,,,,,
AT1G05575,0.0 ,2.5 ,0.0 ,,,,,
AT1G05577,0.0 ,0.0 ,0.0 ,,,,,
AT1G05580,0.0 ,0.0 ,0.0 ,,,,,
AT1G05590,0.1 ,0.0 ,0.1 ,,,,,
AT1G05600,2.3 ,2.3 ,4.0 ,,,,,
AT1G05610,0.0 ,0.0 ,0.0 ,,,,,
AT1G05615,0.0 ,0.0 ,0.0 ,,,,,
AT1G05620,9.2 ,8.2 ,8.3 ,,,,,
AT1G05630,2.8 ,2.5 ,3.2 ,,,,,
AT1G05640,15.0 ,10.8 ,13.7 ,,,,,
AT1G05650,0.0 ,0.0 ,0.0 ,,,,,
AT1G05660,0.0 ,0.0 ,0.0 ,,,,,
AT1G05670,7.2 ,5.9 ,7.9 ,,,,,
AT1G05675,0.0 ,0.0 ,0.0 ,,,,,
AT1G05680,0.0 ,0.1 ,4.2 ,,,,,
AT1G05690,10.1 ,7.8 ,8.5 ,,,,,
AT1G05700,0.0 ,0.0 ,0.0 ,,,,,
AT1G05710,0.0 ,0.0 ,3.3 ,,,,,
AT1G05720,63.9 ,68.7 ,79.4 ,,,,,
AT1G05730,3.7 ,4.4 ,4.7 ,,,,,
AT1G05740,0.0 ,0.0 ,0.0 ,,,,,
AT1G05750,0.0 ,1.0 ,0.1 ,,,,,
AT1G05760,0.0 ,0.0 ,0.0 ,,,,,
AT1G05770,0.0 ,0.0 ,0.0 ,,,,,
AT1G05780,12.1 ,14.3 ,14.3 ,,,,,
AT1G05785,13.0 ,16.9 ,23.5 ,,,,,
AT1G05790,3.3 ,6.0 ,5.8 ,,,,,
AT1G05800,0.0 ,0.0 ,0.0 ,,,,,
AT1G05805,0.0 ,0.0 ,0.0 ,,,,,
AT1G05810,12.6 ,10.3 ,10.7 ,,,,,
AT1G05820,0.0 ,0.0 ,0.0 ,,,,,
AT1G05830,11.7 ,9.6 ,15.1 ,,,,,
AT1G05835,2.1 ,1.6 ,1.7 ,,,,,
AT1G05840,18.4 ,23.9 ,22.7 ,,,,,
AT1G05850,98.4 ,93.0 ,87.9 ,,,,,
AT1G05860,59.1 ,52.6 ,57.2 ,,,,,
AT1G05870,16.7 ,19.4 ,15.3 ,,,,,
AT1G05880,0.0 ,0.0 ,0.0 ,,,,,
AT1G05890,23.1 ,24.6 ,22.9 ,,,,,
AT1G05894,0.0 ,0.0 ,0.0 ,,,,,
AT1G05900,11.5 ,25.0 ,15.5 ,,,,,
AT1G05910,21.3 ,28.5 ,20.9 ,,,,,
AT1G05920,0.0 ,0.0 ,0.0 ,,,,,
AT1G05925,0.0 ,0.0 ,0.0 ,,,,,
AT1G05930,0.0 ,0.0 ,0.0 ,,,,,
AT1G05940,1.4 ,1.4 ,8.1 ,,,,,
AT1G05950,0.7 ,6.8 ,3.3 ,,,,,
AT1G05960,16.7 ,24.3 ,17.2 ,,,,,
AT1G05970,29.2 ,34.7 ,35.8 ,,,,,
AT1G05980,0.0 ,0.0 ,0.0 ,,,,,
AT1G05990,0.0 ,0.0 ,0.0 ,,,,,
AT1G06000,0.0 ,0.0 ,0.0 ,,,,,
AT1G06002,0.0 ,0.0 ,0.0 ,,,,,
AT1G06010,58.1 ,55.3 ,56.7 ,,,,,
AT1G06020,0.0 ,0.0 ,0.1 ,,,,,
AT1G06030,0.0 ,0.0 ,0.0 ,,,,,
AT1G06040,0.0 ,0.0 ,0.0 ,,,,,
AT1G06050,7.3 ,5.0 ,6.0 ,,,,,
AT1G06060,47.4 ,44.0 ,57.5 ,,,,,
AT1G06070,9.8 ,8.5 ,12.0 ,,,,,
AT1G06080,0.0 ,0.0 ,0.0 ,,,,,
AT1G06090,0.0 ,0.0 ,0.0 ,,,,,
AT1G06100,0.0 ,0.0 ,0.0 ,,,,,
AT1G06110,1.6 ,0.9 ,1.4 ,,,,,
AT1G06120,0.0 ,0.0 ,0.0 ,,,,,
AT1G06130,91.1 ,83.6 ,85.4 ,,,,,
AT1G06135,0.0 ,0.0 ,0.0 ,,,,,
AT1G06137,0.0 ,0.0 ,0.0 ,,,,,
AT1G06140,0.3 ,0.3 ,0.3 ,,,,,
AT1G06148,0.0 ,0.0 ,0.0 ,,,,,
AT1G06149,0.7 ,1.4 ,1.2 ,,,,,
AT1G06150,13.3 ,15.5 ,13.0 ,,,,,
AT1G06160,0.0 ,0.0 ,0.0 ,,,,,
AT1G06170,0.0 ,0.0 ,0.0 ,,,,,
AT1G06180,0.0 ,0.0 ,0.0 ,,,,,
AT1G06190,15.3 ,12.1 ,16.4 ,,,,,
AT1G06200,94.9 ,96.8 ,123.6 ,,,,,
AT1G06210,23.9 ,22.7 ,32.3 ,,,,,
AT1G06220,101.0 ,114.2 ,95.5 ,,,,,
AT1G06225,0.0 ,0.0 ,0.0 ,,,,,
AT1G06230,38.8 ,43.9 ,36.9 ,,,,,
AT1G06240,39.0 ,29.5 ,30.6 ,,,,,
AT1G06250,3.6 ,2.3 ,2.4 ,,,,,
AT1G06260,0.0 ,0.0 ,0.0 ,,,,,
AT1G06265,0.0 ,0.0 ,0.0 ,,,,,
AT1G06270,34.7 ,34.1 ,39.0 ,,,,,
AT1G06280,0.0 ,0.0 ,0.0 ,,,,,
AT1G06290,22.6 ,19.6 ,22.3 ,,,,,
AT1G06310,12.0 ,16.3 ,10.6 ,,,,,
AT1G06320,11.4 ,14.8 ,12.0 ,,,,,
AT1G06330,5.8 ,7.0 ,5.4 ,,,,,
AT1G06340,0.0 ,0.0 ,0.0 ,,,,,
AT1G06350,0.0 ,0.0 ,0.0 ,,,,,
AT1G06360,0.0 ,0.0 ,0.0 ,,,,,
AT1G06380,36.3 ,30.9 ,36.8 ,,,,,
AT1G06390,33.3 ,29.7 ,29.5 ,,,,,
AT1G06400,17.3 ,36.2 ,20.5 ,,,,,
AT1G06410,69.6 ,58.6 ,68.0 ,,,,,
AT1G06420,14.3 ,14.2 ,13.3 ,,,,,
AT1G06430,0.3 ,0.3 ,0.3 ,,,,,
AT1G06440,0.1 ,6.4 ,0.1 ,,,,,
AT1G06450,44.7 ,36.8 ,38.1 ,,,,,
AT1G06460,0.1 ,0.2 ,0.2 ,,,,,
AT1G06470,19.2 ,16.9 ,21.2 ,,,,,
AT1G06475,19.2 ,15.6 ,18.6 ,,,,,
AT1G06480,0.0 ,0.0 ,0.0 ,,,,,
AT1G06490,0.1 ,0.0 ,0.1 ,,,,,
AT1G06500,44.7 ,48.0 ,42.6 ,,,,,
AT1G06510,6.5 ,6.3 ,5.7 ,,,,,
AT1G06515,91.2 ,93.1 ,106.1 ,,,,,
AT1G06520,32.9 ,27.1 ,31.0 ,,,,,
AT1G06530,105.6 ,95.8 ,108.0 ,,,,,
AT1G06540,0.0 ,0.0 ,0.0 ,,,,,
AT1G06550,55.4 ,58.1 ,64.3 ,,,,,
AT1G06560,24.2 ,24.2 ,24.2 ,,,,,
AT1G06570,20.0 ,18.4 ,16.4 ,,,,,
AT1G06580,0.0 ,0.8 ,0.0 ,,,,,
AT1G06590,36.7 ,39.9 ,45.4 ,,,,,
AT1G06610,0.0 ,0.0 ,0.0 ,,,,,
AT1G06620,0.0 ,0.0 ,0.0 ,,,,,
AT1G06630,35.1 ,45.0 ,39.3 ,,,,,
AT1G06640,0.0 ,0.0 ,0.0 ,,,,,
AT1G06645,0.0 ,0.0 ,0.0 ,,,,,
AT1G06650,0.0 ,0.0 ,0.0 ,,,,,
AT1G06660,63.3 ,54.9 ,60.7 ,,,,,
AT1G06670,20.9 ,21.7 ,19.2 ,,,,,
AT1G06680,15.3 ,12.8 ,18.7 ,,,,,
AT1G06690,8.5 ,8.4 ,7.6 ,,,,,
AT1G06700,118.0 ,110.2 ,125.7 ,,,,,
AT1G06710,0.0 ,0.0 ,0.0 ,,,,,
AT1G06720,49.7 ,43.8 ,46.8 ,,,,,
AT1G06730,20.9 ,20.0 ,21.2 ,,,,,
AT1G06740,1.6 ,0.9 ,1.5 ,,,,,
AT1G06750,0.0 ,0.0 ,0.0 ,,,,,
AT1G06760,192.8 ,188.4 ,157.1 ,,,,,
AT1G06770,17.9 ,17.4 ,25.6 ,,,,,
AT1G06780,7.0 ,6.9 ,10.2 ,,,,,
AT1G06790,144.7 ,125.5 ,134.3 ,,,,,
AT1G06800,114.9 ,91.1 ,82.6 ,,,,,
AT1G06810,0.0 ,0.0 ,0.0 ,,,,,
AT1G06820,11.1 ,27.7 ,23.9 ,,,,,
AT1G06830,0.0 ,0.0 ,0.0 ,,,,,
AT1G06840,32.5 ,30.1 ,31.2 ,,,,,
AT1G06850,17.0 ,12.5 ,14.1 ,,,,,
AT1G06860,0.0 ,0.0 ,0.0 ,,,,,
AT1G06870,52.7 ,49.5 ,50.8 ,,,,,
AT1G06880,0.0 ,0.0 ,0.0 ,,,,,
AT1G06890,114.1 ,133.3 ,113.9 ,,,,,
AT1G06900,27.9 ,33.7 ,28.5 ,,,,,
AT1G06910,13.7 ,13.6 ,14.8 ,,,,,
AT1G06920,0.1 ,0.1 ,0.1 ,,,,,
AT1G06923,0.0 ,0.0 ,0.0 ,,,,,
AT1G06925,0.0 ,0.0 ,0.0 ,,,,,
AT1G06930,0.0 ,0.0 ,0.0 ,,,,,
AT1G06950,37.2 ,32.1 ,35.3 ,,,,,
AT1G06960,30.7 ,29.7 ,35.3 ,,,,,
AT1G06970,0.0 ,0.0 ,0.0 ,,,,,
AT1G06980,11.0 ,8.2 ,7.1 ,,,,,
AT1G06990,0.0 ,0.0 ,0.0 ,,,,,
AT1G07000,0.0 ,0.0 ,0.0 ,,,,,
AT1G07010,11.5 ,16.0 ,11.9 ,,,,,
AT1G07020,65.4 ,60.3 ,59.5 ,,,,,
AT1G07025,0.0 ,0.0 ,0.0 ,,,,,
AT1G07030,37.0 ,34.5 ,32.5 ,,,,,
AT1G07040,2.6 ,2.0 ,6.4 ,,,,,
AT1G07050,0.0 ,0.0 ,0.0 ,,,,,
AT1G07051,0.0 ,0.0 ,0.0 ,,,,,
AT1G07060,10.5 ,8.0 ,10.2 ,,,,,
AT1G07070,75.9 ,89.3 ,97.5 ,,,,,
AT1G07080,146.4 ,153.6 ,138.0 ,,,,,
AT1G07090,0.0 ,0.0 ,0.0 ,,,,,
AT1G07100,0.0 ,0.0 ,0.0 ,,,,,
AT1G07110,0.5 ,0.6 ,2.3 ,,,,,
AT1G07119,25.5 ,22.7 ,22.7 ,,,,,
AT1G07120,0.0 ,0.0 ,0.0 ,,,,,
AT1G07128,29.3 ,24.2 ,18.1 ,,,,,
AT1G07130,33.4 ,35.2 ,37.3 ,,,,,
AT1G07135,4.0 ,3.5 ,4.3 ,,,,,
AT1G07140,365.7 ,363.8 ,377.2 ,,,,,
AT1G07150,0.0 ,0.0 ,0.0 ,,,,,
AT1G07160,9.4 ,8.1 ,9.3 ,,,,,
AT1G07170,39.7 ,35.2 ,46.8 ,,,,,
AT1G07175,0.0 ,0.0 ,0.0 ,,,,,
AT1G07180,30.6 ,26.3 ,27.9 ,,,,,
AT1G07190,0.0 ,0.0 ,0.0 ,,,,,
AT1G07200,0.0 ,0.0 ,0.0 ,,,,,
AT1G07210,241.5 ,223.8 ,245.7 ,,,,,
AT1G07220,1.0 ,1.0 ,1.1 ,,,,,
AT1G07230,0.0 ,0.0 ,0.8 ,,,,,
AT1G07240,0.0 ,0.0 ,0.0 ,,,,,
AT1G07250,0.0 ,0.0 ,1.7 ,,,,,
AT1G07260,2.4 ,2.0 ,2.0 ,,,,,
AT1G07270,12.0 ,8.8 ,11.1 ,,,,,
AT1G07280,0.0 ,0.0 ,0.0 ,,,,,
AT1G07290,0.0 ,2.9 ,0.0 ,,,,,
AT1G07300,5.8 ,7.2 ,6.3 ,,,,,
AT1G07310,29.6 ,27.1 ,34.6 ,,,,,
AT1G07320,27.6 ,26.1 ,27.5 ,,,,,
AT1G07330,0.0 ,0.0 ,0.0 ,,,,,
AT1G07340,0.0 ,0.0 ,0.0 ,,,,,
AT1G07350,55.9 ,88.3 ,74.4 ,,,,,
AT1G07360,163.9 ,155.9 ,136.9 ,,,,,
AT1G07370,142.2 ,151.8 ,146.9 ,,,,,
AT1G07380,20.5 ,22.9 ,17.3 ,,,,,
AT1G07390,0.3 ,0.1 ,0.3 ,,,,,
AT1G07400,137.6 ,192.8 ,181.9 ,,,,,
AT1G07410,0.0 ,0.0 ,3.1 ,,,,,
AT1G07420,86.8 ,76.5 ,100.2 ,,,,,
AT1G07430,0.0 ,0.0 ,0.0 ,,,,,
AT1G07440,0.0 ,0.0 ,0.0 ,,,,,
AT1G07450,0.0 ,0.0 ,0.0 ,,,,,
AT1G07460,0.0 ,0.0 ,0.0 ,,,,,
AT1G07470,34.4 ,33.6 ,44.0 ,,,,,
AT1G07473,0.0 ,0.4 ,0.0 ,,,,,
AT1G07476,0.0 ,0.0 ,0.0 ,,,,,
AT1G07480,64.2 ,64.7 ,65.4 ,,,,,
AT1G07485,0.0 ,0.0 ,0.0 ,,,,,
AT1G07490,0.0 ,0.0 ,0.0 ,,,,,
AT1G07500,0.0 ,0.0 ,0.0 ,,,,,
AT1G07510,10.6 ,11.7 ,11.0 ,,,,,
AT1G07520,10.4 ,13.6 ,12.8 ,,,,,
AT1G07530,15.8 ,19.2 ,14.3 ,,,,,
AT1G07540,0.0 ,0.0 ,0.0 ,,,,,
AT1G07550,0.0 ,0.0 ,0.0 ,,,,,
AT1G07560,0.0 ,0.0 ,0.0 ,,,,,
AT1G07570,0.0 ,0.0 ,0.0 ,,,,,
AT1G07580,0.0 ,0.0 ,0.0 ,,,,,
AT1G07590,0.0 ,4.9 ,0.0 ,,,,,
AT1G07600,0.0 ,0.0 ,0.0 ,,,,,
AT1G07610,0.0 ,0.0 ,0.0 ,,,,,
AT1G07615,44.5 ,39.9 ,42.9 ,,,,,
AT1G07620,0.0 ,0.0 ,0.0 ,,,,,
AT1G07630,0.0 ,0.0 ,0.2 ,,,,,
AT1G07640,0.0 ,0.0 ,0.0 ,,,,,
AT1G07645,0.0 ,0.0 ,0.0 ,,,,,
AT1G07650,11.2 ,9.9 ,10.4 ,,,,,
AT1G07660,17.1 ,15.8 ,16.3 ,,,,,
AT1G07670,26.3 ,27.8 ,28.7 ,,,,,
AT1G07680,0.0 ,0.0 ,0.0 ,,,,,
AT1G07690,0.0 ,0.0 ,0.0 ,,,,,
AT1G07700,37.1 ,38.5 ,36.2 ,,,,,
AT1G07702,0.0 ,0.0 ,0.0 ,,,,,
AT1G07705,39.0 ,33.8 ,36.1 ,,,,,
AT1G07710,0.9 ,0.7 ,1.0 ,,,,,
AT1G07720,0.0 ,0.0 ,0.0 ,,,,,
AT1G07725,0.0 ,0.0 ,0.0 ,,,,,
AT1G07728,0.0 ,0.0 ,1.6 ,,,,,
AT1G07730,0.3 ,0.1 ,0.1 ,,,,,
AT1G07740,0.2 ,0.3 ,0.3 ,,,,,
AT1G07745,15.9 ,16.1 ,19.2 ,,,,,
AT1G07747,0.0 ,0.0 ,0.0 ,,,,,
AT1G07750,25.9 ,25.8 ,26.4 ,,,,,
AT1G07760,0.0 ,0.0 ,0.0 ,,,,,
AT1G07770,224.7 ,222.8 ,255.8 ,,,,,
AT1G07780,12.8 ,10.1 ,11.1 ,,,,,
AT1G07790,189.9 ,192.8 ,189.5 ,,,,,
AT1G07795,0.0 ,0.0 ,0.0 ,,,,,
AT1G07800,0.0 ,0.0 ,0.0 ,,,,,
AT1G07810,19.7 ,18.9 ,19.9 ,,,,,
AT1G07820,346.7 ,384.2 ,356.2 ,,,,,
AT1G07830,153.4 ,145.2 ,145.0 ,,,,,
AT1G07840,104.8 ,109.1 ,110.9 ,,,,,
AT1G07850,0.0 ,0.0 ,0.0 ,,,,,
AT1G07860,0.0 ,0.0 ,1.3 ,,,,,
AT1G07870,84.5 ,72.2 ,82.8 ,,,,,
AT1G07880,0.0 ,0.0 ,0.0 ,,,,,
AT1G07885,0.0 ,0.0 ,0.0 ,,,,,
AT1G07890,686.3 ,709.5 ,641.4 ,,,,,
AT1G07900,0.0 ,0.0 ,0.0 ,,,,,
AT1G07901,0.0 ,0.0 ,0.0 ,,,,,
AT1G07910,8.7 ,7.5 ,8.7 ,,,,,
AT1G07920,1120.2 ,1155.3 ,967.9 ,,,,,
AT1G07930,745.1 ,712.1 ,650.9 ,,,,,
AT1G07940,430.8 ,493.6 ,402.6 ,,,,,
AT1G07950,50.9 ,62.1 ,52.6 ,,,,,
AT1G07960,92.7 ,88.2 ,111.5 ,,,,,
AT1G07970,67.0 ,67.3 ,65.5 ,,,,,
AT1G07980,24.5 ,26.5 ,26.1 ,,,,,
AT1G07985,0.0 ,0.0 ,0.0 ,,,,,
AT1G07990,9.6 ,12.5 ,12.6 ,,,,,
AT1G08000,0.1 ,0.1 ,0.1 ,,,,,
AT1G08005,0.0 ,0.0 ,0.0 ,,,,,
AT1G08010,28.5 ,28.2 ,26.8 ,,,,,
AT1G08030,14.7 ,13.8 ,14.4 ,,,,,
AT1G08032,0.0 ,0.0 ,0.0 ,,,,,
AT1G08035,0.0 ,0.0 ,0.0 ,,,,,
AT1G08040,40.4 ,33.9 ,50.0 ,,,,,
AT1G08050,0.6 ,0.4 ,0.6 ,,,,,
AT1G08060,5.0 ,4.2 ,5.3 ,,,,,
AT1G08065,0.0 ,0.0 ,0.0 ,,,,,
AT1G08070,23.7 ,17.9 ,21.4 ,,,,,
AT1G08080,0.0 ,0.0 ,0.0 ,,,,,
AT1G08090,0.0 ,0.0 ,0.0 ,,,,,
AT1G08100,0.0 ,0.0 ,0.0 ,,,,,
AT1G08105,0.1 ,0.1 ,0.0 ,,,,,
AT1G08110,113.6 ,133.7 ,141.6 ,,,,,
AT1G08115,0.0 ,0.0 ,0.0 ,,,,,
AT1G08120,0.0 ,0.0 ,0.0 ,,,,,
AT1G08125,67.0 ,62.5 ,63.3 ,,,,,
AT1G08130,58.6 ,52.1 ,56.2 ,,,,,
AT1G08135,0.0 ,0.0 ,0.0 ,,,,,
AT1G08140,0.0 ,0.0 ,0.0 ,,,,,
AT1G08150,0.0 ,0.0 ,0.0 ,,,,,
AT1G08160,0.0 ,0.0 ,0.0 ,,,,,
AT1G08165,0.0 ,0.0 ,0.0 ,,,,,
AT1G08170,0.0 ,0.0 ,0.0 ,,,,,
AT1G08180,0.0 ,0.0 ,0.0 ,,,,,
AT1G08190,18.7 ,16.5 ,17.4 ,,,,,
AT1G08200,100.3 ,94.0 ,105.8 ,,,,,
AT1G08210,45.7 ,43.5 ,48.4 ,,,,,
AT1G08220,98.0 ,92.1 ,121.1 ,,,,,
AT1G08230,0.0 ,0.0 ,0.0 ,,,,,
AT1G08240,0.0 ,0.0 ,0.0 ,,,,,
AT1G08250,0.0 ,0.0 ,0.0 ,,,,,
AT1G08260,0.7 ,2.3 ,1.5 ,,,,,
AT1G08270,0.0 ,0.2 ,0.0 ,,,,,
AT1G08280,0.0 ,0.0 ,0.0 ,,,,,
AT1G08290,0.0 ,0.0 ,0.0 ,,,,,
AT1G08300,5.9 ,4.6 ,5.5 ,,,,,
AT1G08310,0.0 ,0.0 ,0.0 ,,,,,
AT1G08315,0.0 ,0.0 ,1.6 ,,,,,
AT1G08320,0.0 ,0.0 ,0.0 ,,,,,
AT1G08340,0.0 ,0.0 ,0.0 ,,,,,
AT1G08350,15.7 ,14.5 ,14.9 ,,,,,
AT1G08360,1308.1 ,1366.8 ,1438.4 ,,,,,
AT1G08370,83.6 ,87.3 ,73.4 ,,,,,
AT1G08380,0.0 ,0.0 ,0.0 ,,,,,
AT1G08390,15.5 ,19.3 ,18.1 ,,,,,
AT1G08400,1.2 ,1.0 ,0.9 ,,,,,
AT1G08410,68.9 ,61.5 ,66.9 ,,,,,
AT1G08420,14.0 ,12.3 ,15.1 ,,,,,
AT1G08430,0.0 ,0.0 ,0.0 ,,,,,
AT1G08440,0.0 ,0.0 ,0.0 ,,,,,
AT1G08450,31.7 ,27.2 ,36.5 ,,,,,
AT1G08460,20.6 ,17.4 ,19.0 ,,,,,
AT1G08465,0.0 ,0.0 ,0.0 ,,,,,
AT1G08470,10.4 ,15.3 ,13.7 ,,,,,
AT1G08480,96.5 ,100.8 ,100.0 ,,,,,
AT1G08490,46.7 ,49.5 ,44.2 ,,,,,
AT1G08500,7.6 ,6.8 ,7.6 ,,,,,
AT1G08510,100.3 ,85.3 ,100.3 ,,,,,
AT1G08520,40.9 ,37.2 ,41.4 ,,,,,
AT1G08530,77.0 ,63.9 ,78.0 ,,,,,
AT1G08540,0.1 ,12.2 ,0.2 ,,,,,
AT1G08550,5.9 ,6.9 ,6.7 ,,,,,
AT1G08560,5.0 ,3.7 ,19.1 ,,,,,
AT1G08570,3.1 ,2.5 ,5.6 ,,,,,
AT1G08580,167.5 ,172.1 ,183.2 ,,,,,
AT1G08590,0.0 ,0.0 ,0.0 ,,,,,
AT1G08592,0.0 ,0.0 ,2.2 ,,,,,
AT1G08600,15.2 ,14.3 ,16.7 ,,,,,
AT1G08610,6.2 ,6.2 ,6.0 ,,,,,
AT1G08620,8.9 ,7.8 ,8.6 ,,,,,
AT1G08630,9.5 ,16.9 ,26.4 ,,,,,
AT1G08640,46.6 ,69.4 ,55.8 ,,,,,
AT1G08650,93.6 ,101.4 ,107.2 ,,,,,
AT1G08660,114.4 ,133.6 ,117.4 ,,,,,
AT1G08670,0.0 ,0.0 ,0.0 ,,,,,
AT1G08680,5.1 ,9.8 ,7.4 ,,,,,
AT1G08695,0.0 ,0.0 ,0.0 ,,,,,
AT1G08700,77.8 ,74.4 ,72.0 ,,,,,
AT1G08710,40.2 ,45.5 ,50.6 ,,,,,
AT1G08720,3.8 ,5.2 ,3.5 ,,,,,
AT1G08730,0.0 ,0.0 ,0.0 ,,,,,
AT1G08735,0.0 ,0.0 ,0.0 ,,,,,
AT1G08740,0.0 ,0.0 ,0.0 ,,,,,
AT1G08750,22.3 ,20.3 ,24.2 ,,,,,
AT1G08760,18.9 ,15.5 ,16.8 ,,,,,
AT1G08770,24.7 ,23.4 ,24.4 ,,,,,
AT1G08780,83.4 ,77.3 ,84.2 ,,,,,
AT1G08790,0.0 ,0.0 ,0.0 ,,,,,
AT1G08800,0.0 ,0.2 ,0.0 ,,,,,
AT1G08810,0.0 ,0.0 ,0.0 ,,,,,
AT1G08820,58.8 ,78.5 ,61.9 ,,,,,
AT1G08830,139.1 ,148.5 ,136.7 ,,,,,
AT1G08840,12.0 ,14.1 ,13.0 ,,,,,
AT1G08845,49.3 ,55.6 ,46.9 ,,,,,
AT1G08860,30.9 ,37.0 ,30.1 ,,,,,
AT1G08870,0.0 ,0.0 ,0.0 ,,,,,
AT1G08880,202.1 ,185.6 ,195.3 ,,,,,
AT1G08890,0.0 ,0.0 ,0.1 ,,,,,
AT1G08900,0.0 ,0.0 ,0.0 ,,,,,
AT1G08910,1.2 ,33.8 ,2.3 ,,,,,
AT1G08920,0.0 ,0.0 ,0.0 ,,,,,
AT1G08930,0.0 ,0.0 ,0.0 ,,,,,
AT1G08940,0.0 ,0.0 ,0.0 ,,,,,
AT1G08950,0.0 ,0.0 ,0.0 ,,,,,
AT1G08960,8.9 ,7.6 ,11.0 ,,,,,
AT1G08970,102.1 ,101.0 ,88.5 ,,,,,
AT1G08980,0.0 ,0.3 ,0.0 ,,,,,
AT1G08985,0.0 ,0.0 ,0.0 ,,,,,
AT1G08990,0.0 ,0.0 ,0.0 ,,,,,
AT1G09000,17.6 ,22.2 ,17.2 ,,,,,
AT1G09010,6.9 ,6.2 ,10.4 ,,,,,
AT1G09020,45.4 ,38.6 ,39.6 ,,,,,
AT1G09026,0.0 ,0.0 ,0.0 ,,,,,
AT1G09030,0.0 ,0.0 ,0.0 ,,,,,
AT1G09040,14.3 ,12.3 ,14.6 ,,,,,
AT1G09050,0.0 ,0.0 ,0.0 ,,,,,
AT1G09060,7.0 ,6.9 ,9.6 ,,,,,
AT1G09070,294.8 ,297.8 ,262.0 ,,,,,
AT1G09080,0.0 ,0.0 ,0.0 ,,,,,
AT1G09090,0.0 ,0.0 ,0.0 ,,,,,
AT1G09100,39.2 ,45.7 ,34.6 ,,,,,
AT1G09110,0.0 ,0.0 ,0.0 ,,,,,
